category,name,shortlist,code,scheme,aum,earliestNavDate,navCount,cat-avg,rr-all-rank,rr-all-avg,rr-1-avg,rr-3-avg,rr-5-avg,rr-8-avg,rr-10-avg,rr-12-avg,rr-all-count,rr-all-avg-,rr-all-stddev,rr-all-median,rr-all-min,rr-all-max,rr-all-dist-<0,rr-all-dist-0-10,rr-all-dist-10-20,rr-all-dist-20-30,rr-all-dist->30,rr-1-count,rr-1-avg-,rr-1-stddev,rr-1-median,rr-1-min,rr-1-max,rr-1-dist-<0,rr-1-dist-0-10,rr-1-dist-10-20,rr-1-dist-20-30,rr-1-dist->30,rr-3-count,rr-3-avg-,rr-3-stddev,rr-3-median,rr-3-min,rr-3-max,rr-3-dist-<0,rr-3-dist-0-10,rr-3-dist-10-20,rr-3-dist-20-30,rr-3-dist->30,rr-5-count,rr-5-avg-,rr-5-stddev,rr-5-median,rr-5-min,rr-5-max,rr-5-dist-<0,rr-5-dist-0-10,rr-5-dist-10-20,rr-5-dist-20-30,rr-5-dist->30,rr-8-count,rr-8-avg-,rr-8-stddev,rr-8-median,rr-8-min,rr-8-max,rr-8-dist-<0,rr-8-dist-0-10,rr-8-dist-10-20,rr-8-dist-20-30,rr-8-dist->30,rr-10-count,rr-10-avg-,rr-10-stddev,rr-10-median,rr-10-min,rr-10-max,rr-10-dist-<0,rr-10-dist-0-10,rr-10-dist-10-20,rr-10-dist-20-30,rr-10-dist->30,rr-12-count,rr-12-avg-,rr-12-stddev,rr-12-median,rr-12-min,rr-12-max,rr-12-dist-<0,rr-12-dist-0-10,rr-12-dist-10-20,rr-12-dist-20-30,rr-12-dist->30
"Corporate Bond Fund","Invesco India Corporate Bond Fund - Direct Plan - Growth","","120497","Debt Scheme","undefined","undefined","3078","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Invesco India Corporate Bond Fund - Growth","","106177","Debt Scheme","undefined","undefined","4381","undefined","","","","","","","","","15689","","","","","","0","0","0","0","0","3820","","","","","","0","0","0","0","0","3440","","","","","","0","0","0","0","0","2934","","","","","","0","0","0","0","0","2276","","","","","","0","0","0","0","0","1834","","","","","","0","0","0","0","0","1385","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Kotak Coporate Bond Fund- Retail Plan-Growth Option","","133770","Debt Scheme","undefined","undefined","414","undefined","","","","","","","","","161","","","","","","0","0","0","0","0","161","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Kotak Corporate Bond Fund- Direct Plan- Growth Option","","133791","Debt Scheme","undefined","undefined","2580","undefined","","","","","","","","","5952","","","","","","0","0","0","0","0","2165","","","","","","0","0","0","0","0","1751","","","","","","0","0","0","0","0","1273","","","","","","0","0","0","0","0","603","","","","","","0","0","0","0","0","160","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Kotak Corporate Bond Fund- Institutional Plan-Growth Option","","133772","Debt Scheme","undefined","undefined","414","undefined","","","","","","","","","161","","","","","","0","0","0","0","0","161","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Mirae Asset Corporate Bond Fund Direct Growth Plan","","148755","Debt Scheme","undefined","undefined","1099","undefined","","","","","","","","","1148","","","","","","0","0","0","0","0","792","","","","","","0","0","0","0","0","356","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Mirae Asset Corporate Bond Fund Regular Growth","","148757","Debt Scheme","undefined","undefined","1099","undefined","","","","","","","","","1148","","","","","","0","0","0","0","0","792","","","","","","0","0","0","0","0","356","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus","","118807","Debt Scheme","undefined","undefined","3072","undefined","","","","","","","","","8416","","","","","","0","0","0","0","0","2616","","","","","","0","0","0","0","0","2218","","","","","","0","0","0","0","0","1727","","","","","","0","0","0","0","0","1064","","","","","","0","0","0","0","0","617","","","","","","0","0","0","0","0","174","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option","","118814","Debt Scheme","undefined","undefined","3078","undefined","","","","","","","","","8450","","","","","","0","0","0","0","0","2622","","","","","","0","0","0","0","0","2224","","","","","","0","0","0","0","0","1733","","","","","","0","0","0","0","0","1069","","","","","","0","0","0","0","0","623","","","","","","0","0","0","0","0","179","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Nippon India Corporate Bond Fund - Growth Plan - Bonus Option","","100859","Debt Scheme","undefined","undefined","4709","undefined","","","","","","","","","17514","","","","","","0","0","0","0","0","4128","","","","","","0","0","0","0","0","3747","","","","","","0","0","0","0","0","3235","","","","","","0","0","0","0","0","2574","","","","","","0","0","0","0","0","2140","","","","","","0","0","0","0","0","1690","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Nippon India Corporate Bond Fund - Growth Plan - Growth Option","","100856","Debt Scheme","undefined","undefined","4709","undefined","","","","","","","","","17514","","","","","","0","0","0","0","0","4128","","","","","","0","0","0","0","0","3747","","","","","","0","0","0","0","0","3235","","","","","","0","0","0","0","0","2574","","","","","","0","0","0","0","0","2140","","","","","","0","0","0","0","0","1690","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Corporate Bond Fund - Direct Plan - Growth","","138330","Debt Scheme","undefined","undefined","2317","undefined","","","","","","","","","4806","","","","","","0","0","0","0","0","1922","","","","","","0","0","0","0","0","1498","","","","","","0","0","0","0","0","1027","","","","","","0","0","0","0","0","359","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Corporate Bond Fund - Growth","","138318","Debt Scheme","undefined","undefined","2317","undefined","","","","","","","","","4806","","","","","","0","0","0","0","0","1922","","","","","","0","0","0","0","0","1498","","","","","","0","0","0","0","0","1027","","","","","","0","0","0","0","0","359","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Corporate Bond Fund - Premium Plus Plan - Growth","","138323","Debt Scheme","undefined","undefined","1423","undefined","","","","","","","","","1953","","","","","","0","0","0","0","0","1098","","","","","","0","0","0","0","0","655","","","","","","0","0","0","0","0","200","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Premier Bond Fund - Annual Bonus","","138336","Debt Scheme","undefined","undefined","97","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Premier Bond Fund - Bonus","","138324","Debt Scheme","undefined","undefined","97","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus","","138333","Debt Scheme","undefined","undefined","97","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","PGIM India Premier Bond Fund - Half-Yearly Bonus","","138334","Debt Scheme","undefined","undefined","775","undefined","","","","","","","","","543","","","","","","0","0","0","0","0","496","","","","","","0","0","0","0","0","47","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","SBI Corporate Bond Fund - Direct Plan - Growth","","146215","Debt Scheme","undefined","undefined","1614","undefined","","","","","","","","","2472","","","","","","0","0","0","0","0","1265","","","","","","0","0","0","0","0","835","","","","","","0","0","0","0","0","372","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Sundaram Corporate Bond Fund Direct Plan - Growth","","119621","Debt Scheme","undefined","undefined","3076","undefined","","","","","","","","","7984","","","","","","0","0","0","0","0","2545","","","","","","0","0","0","0","0","2146","","","","","","0","0","0","0","0","1656","","","","","","0","0","0","0","0","991","","","","","","0","0","0","0","0","544","","","","","","0","0","0","0","0","102","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Tata Corporate Bond Fund-Direct Plan-Growth","","149361","Debt Scheme","undefined","undefined","929","undefined","","","","","","","","","827","","","","","","0","0","0","0","0","633","","","","","","0","0","0","0","0","194","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH","","151320","Debt Scheme","undefined","undefined","651","undefined","","","","","","","","","373","","","","","","0","0","0","0","0","373","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","Union Corporate Bond Fund - Direct Plan - Growth Option","","143241","Debt Scheme","undefined","undefined","1776","undefined","","","","","","","","","2942","","","","","","0","0","0","0","0","1420","","","","","","0","0","0","0","0","993","","","","","","0","0","0","0","0","529","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option","","148086","Debt Scheme","undefined","undefined","471","undefined","","","","","","","","","214","","","","","","0","0","0","0","0","214","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Corporate Bond Fund","UTI Corporate Bond Fund - Direct Plan - Growth Option","","144339","Debt Scheme","undefined","undefined","1728","undefined","","","","","","","","","2802","","","","","","0","0","0","0","0","1374","","","","","","0","0","0","0","0","947","","","","","","0","0","0","0","0","481","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Credit Risk Fund","Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus","","134388","Debt Scheme","undefined","undefined","2531","undefined","","","","","","","","","5727","","","","","","0","0","0","0","0","2123","","","","","","0","0","0","0","0","1703","","","","","","0","0","0","0","0","1231","","","","","","0","0","0","0","0","557","","","","","","0","0","0","0","0","113","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Credit Risk Fund","Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth","","134387","Debt Scheme","undefined","undefined","2531","undefined","","","","","","","","","5727","","","","","","0","0","0","0","0","2123","","","","","","0","0","0","0","0","1703","","","","","","0","0","0","0","0","1231","","","","","","0","0","0","0","0","557","","","","","","0","0","0","0","0","113","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Credit Risk Fund","Axis Credit Risk Fund - Direct Plan - Growth","","130314","Debt Scheme","undefined","undefined","2710","undefined","","","","","","","","","6546","","","","","","0","0","0","0","0","2283","","","","","","0","0","0","0","0","1872","","","","","","0","0","0","0","0","1390","","","","","","0","0","0","0","0","722","","","","","","0","0","0","0","0","279","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Credit Risk Fund","BANDHAN Credit Risk Fund-Direct Plan-Growth","","140603","Debt Scheme","undefined","undefined","2082","undefined","","","","","","","","","3915","","","","","","0","0","0","0","0","1701","","","","","","0","0","0","0","0","1271","","","","","","0","0","0","0","0","806","","","","","","0","0","0","0","0","137","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Credit Risk Fund","BANK OF INDIA Credit Risk  Fund - Direct Plan","","133868","Debt Scheme","undefined","undefined","2558","undefined","","","","","","","","","5848","","","","","","0","0","0","0","0","2144","","","","","","0","0","0","0","0","1730","","","","","","0","0","0","0","0","1253","","","","","","0","0","0","0","0","582","","","","","","0","0","0","0","0","139","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
"Credit Risk Fund","Baroda BNP Paribas Credit risk fund -Defunct -Growth option -Seg-Portfolio 2 (erstwhile BBNPP Medium Duration Fund-Defunct Growth Option Seg.Portfolio1)","","152892","Debt Scheme","undefined","undefined","258","undefined","","","","","","","","","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0","0","","","","","","0","0","0","0","0"
